"site","quadrado","tamanho_mm","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Taguaíba","1",1.514,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",2.394,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",1.871,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",1.863,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",2.19,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",1.706,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",1.584,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",3.071,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","1",2.726,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",8.688,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",1.209,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",2.13,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",2.302,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",1.461,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",0.814,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",0.858,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",1.052,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",0.978,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",7.447,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",1.983,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",2.099,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",7.368,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",1.776,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",2.655,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",7.766,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",8.25,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","2",0.971,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",2.342,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",2.496,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",2.118,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.247,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",0.832,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.356,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.453,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",2.712,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.083,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.623,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.642,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.052,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",6.158,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.738,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.632,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.546,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.67,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",7.323,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.912,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",3.226,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.213,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.292,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.471,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1.406,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","3",1,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",2.868,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",3.655,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",3.639,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",3.378,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",0.942,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",0.978,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",1.513,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",1.081,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",0.772,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",0.817,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",0.872,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",5.767,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",5.726,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",4.818,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",2.151,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","4",1.136,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.901,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.303,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.592,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.092,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",1.236,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.386,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",4.006,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.921,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.945,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.263,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.183,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.239,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.726,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",5.565,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",3.503,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",1.149,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","5",2.409,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",3.431,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",3.183,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",2.13,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",1.277,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",7.963,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",2.704,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",1.737,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",1.737,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",1.73,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","7",1.42,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",5.33,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.54,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",6.637,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",7.222,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",7.102,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.908,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.395,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",7.472,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.681,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",7.777,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",9.223,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",5.788,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",8.518,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.332,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",6.263,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",9.151,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",5.986,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",1.461,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",9.346,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","8",3.687,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",4.407,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.539,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.105,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",1.644,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",1.536,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.333,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",6.274,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",0.677,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.333,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",1.526,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.283,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",2.697,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",1.908,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",6.284,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","9",1.738,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",4.053,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",5.516,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",4.825,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",1.395,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",1.388,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",6.433,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",5.616,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",5.08,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","10",5.789,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.828,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",3.687,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.613,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",7.183,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",4.513,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.73,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.143,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",4.149,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",6.558,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.131,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",4.737,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",5.15,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
"Taguaíba","11",4.767,"MRBS","SW-NE",5.328,25.316,0.867,4.004794,1.211,26.05,383187.410650379,7357095.01707436,75.52334,28.0876923076923,1,33.2
